Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-honey-bath-treatment,Vintage - Honey - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Honey",true,Size,9,#VALUE!,17,17,Vintage,Bath_Treatment,Honey,50g,,,,,Vintage - Honey - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Honey - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-honey-bath-treatment,,,,,,,,9,#VALUE!,17,17,Vintage,Bath_Treatment,Honey,100g,,,,,Vintage - Honey - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-honey-bath-treatment,,,,,,,,9,#VALUE!,17,17,Vintage,Bath_Treatment,Honey,250g,,,,,Vintage - Honey - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-honeysuckle-bath-treatment,Vintage - Honeysuckle - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Honeysuckle",true,Size,9,#VALUE!,23,23,Vintage,Bath_Treatment,Honeysuckle,50g,,,,,Vintage - Honeysuckle - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Honeysuckle - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-honeysuckle-bath-treatment,,,,,,,,9,#VALUE!,23,23,Vintage,Bath_Treatment,Honeysuckle,100g,,,,,Vintage - Honeysuckle - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-honeysuckle-bath-treatment,,,,,,,,9,#VALUE!,23,23,Vintage,Bath_Treatment,Honeysuckle,250g,,,,,Vintage - Honeysuckle - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-huckleberry-bath-treatment,Vintage - Huckleberry - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Huckleberry",true,Size,9,#VALUE!,23,23,Vintage,Bath_Treatment,Huckleberry,50g,,,,,Vintage - Huckleberry - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Huckleberry - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-huckleberry-bath-treatment,,,,,,,,9,#VALUE!,23,23,Vintage,Bath_Treatment,Huckleberry,100g,,,,,Vintage - Huckleberry - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-huckleberry-bath-treatment,,,,,,,,9,#VALUE!,23,23,Vintage,Bath_Treatment,Huckleberry,250g,,,,,Vintage - Huckleberry - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-island-summer-bath-treatment,Vintage - Island Summer - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Island Summer",true,Size,9,#VALUE!,25,25,Vintage,Bath_Treatment,Island_Summer,50g,,,,,Vintage - Island Summer - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Island Summer - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-island-summer-bath-treatment,,,,,,,,9,#VALUE!,25,25,Vintage,Bath_Treatment,Island_Summer,100g,,,,,Vintage - Island Summer - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-island-summer-bath-treatment,,,,,,,,9,#VALUE!,25,25,Vintage,Bath_Treatment,Island_Summer,250g,,,,,Vintage - Island Summer - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-japanese-cherry-blossom-bath-treatment,Vintage - Japanese Cherry Blossom - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Japanese Cherry Blossom",true,Size,9,#VALUE!,35,35,Vintage,Bath_Treatment,Japanese_Cherry_Blossom,50g,,,,,Vintage - Japanese Cherry Blossom - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Japanese Cherry Blossom - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-japanese-cherry-blossom-bath-treatment,,,,,,,,9,#VALUE!,35,35,Vintage,Bath_Treatment,Japanese_Cherry_Blossom,100g,,,,,Vintage - Japanese Cherry Blossom - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-japanese-cherry-blossom-bath-treatment,,,,,,,,9,#VALUE!,35,35,Vintage,Bath_Treatment,Japanese_Cherry_Blossom,250g,,,,,Vintage - Japanese Cherry Blossom - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-jasmine-bath-treatment,Vintage - Jasmine - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Jasmine",true,Size,9,#VALUE!,19,19,Vintage,Bath_Treatment,Jasmine,50g,,,,,Vintage - Jasmine - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Jasmine - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-jasmine-bath-treatment,,,,,,,,9,#VALUE!,19,19,Vintage,Bath_Treatment,Jasmine,100g,,,,,Vintage - Jasmine - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-jasmine-bath-treatment,,,,,,,,9,#VALUE!,19,19,Vintage,Bath_Treatment,Jasmine,250g,,,,,Vintage - Jasmine - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-lavender-bath-treatment,Vintage - Lavender - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Lavender",true,Size,9,#VALUE!,20,20,Vintage,Bath_Treatment,Lavender,50g,,,,,Vintage - Lavender - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Lavender - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-lavender-bath-treatment,,,,,,,,9,#VALUE!,20,20,Vintage,Bath_Treatment,Lavender,100g,,,,,Vintage - Lavender - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-lavender-bath-treatment,,,,,,,,9,#VALUE!,20,20,Vintage,Bath_Treatment,Lavender,250g,,,,,Vintage - Lavender - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-lemon-bath-treatment,Vintage - Lemon - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Lemon",true,Size,9,#VALUE!,17,17,Vintage,Bath_Treatment,Lemon,50g,,,,,Vintage - Lemon - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Lemon - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
